1;2;3;4;5;6;7;8;9;10;11;12;13;14
233;Альфа;1825;М;07.10.1974;;;23.12.2009;14.64;25.73;25.73;147000.00;230891.00;Руководители
234;Альфа;1826;М;07.05.1979;;;06.11.2009;9.16;16.91;16.91;85500.00;113213.00;Специалисты и служащие
235;Альфа;1829;М;03.04.1974;;;09.12.2009;9.07;16.77;16.77;85500.00;115354.00;Специалисты и служащие
236;Альфа;1832;Ж;08.04.1972;;;22.12.2009;9.03;14.87;14.87;194500.00;240868.00;Руководители
237;Альфа;1852;М;29.04.1982;;;30.12.2009;9.01;11.12;11.12;154000.00;232110.00;Специалисты и служащие
238;Альфа;1865;М;04.05.1956;;;12.01.2010;8.97;38.58;38.58;267000.00;237236.00;Руководители
239;Альфа;1869;М;24.05.1986;;;01.01.2010;9.01;10.38;10.38;147400.00;189062.00;Руководители
240;Альфа;1871;М;26.12.1968;;;01.01.2010;14.64;21.35;21.35;104500.00;149943.00;Специалисты и служащие
241;Альфа;1874;М;12.10.1977;;;01.01.2010;10.81;12.44;12.44;198000.00;257671.00;Руководители
242;Альфа;1885;Ж;15.06.1986;;;01.01.2010;10.11;11.74;11.74;68500.00;67063.00;Специалисты и служащие
243;Альфа;1890;М;25.08.1975;;;12.01.2010;8.98;21.37;21.37;0.00;263101.00;Руководители
244;Альфа;1906;Ж;08.05.1980;;;11.01.2017;12.98;16.43;16.43;0.00;279966.00;Высшие менеджеры
245;Альфа;1911;Ж;23.07.1978;;;11.01.2010;8.98;9.86;9.86;180000.00;277834.00;Руководители
246;Альфа;1912;М;29.09.1984;;;19.01.2010;10.37;12.16;12.16;190000.00;235298.00;Руководители
247;Альфа;1916;М;11.05.1967;;;19.01.2010;8.96;11.17;11.17;205000.00;303707.00;Руководители
248;Альфа;1917;Ж;08.09.1979;;;19.01.2010;8.96;8.96;8.96;105500.00;159829.00;Специалисты и служащие
249;Альфа;1919;Ж;21.04.1985;;;29.01.2010;10.75;12.46;12.46;81500.00;115517.00;Специалисты и служащие
250;Альфа;1925;Ж;25.03.1985;;;14.01.2010;8.96;11.29;11.29;0.00;218714.00;Руководители
251;Альфа;1930;М;11.01.1980;;;01.02.2010;12.99;14.63;14.63;99000.00;179769.00;Специалисты и служащие
252;Альфа;1934;М;07.06.1980;;;01.02.2010;13.36;15.08;15.08;280000.00;375671.00;Руководители
253;Альфа;1937;Ж;04.10.1980;;;01.02.2010;8.92;8.92;8.92;0.00;66179.00;Специалисты и служащие
254;Альфа;1944;М;28.02.1987;;;02.02.2010;8.92;8.92;8.92;91500.00;132863.00;Специалисты и служащие
255;Альфа;1950;М;03.02.1985;;;09.02.2010;9.01;9.01;9.01;102000.00;137959.00;Специалисты и служащие
256;Альфа;1951;Ж;24.04.1978;;;11.02.2010;8.9;8.9;8.9;67000.00;77860.00;Специалисты и служащие
257;Альфа;1962;М;08.11.1971;;;08.02.2010;8.9;8.9;8.9;0.00;0.00;Высшие менеджеры
258;Альфа;1963;Ж;09.03.1972;;;10.02.2010;8.9;12.54;12.54;185000.00;233852.00;Специалисты и служащие
259;Альфа;1967;Ж;25.10.1977;;;09.02.2010;8.89;8.89;8.89;105500.00;179879.00;Специалисты и служащие
260;Альфа;1970;Ж;09.08.1978;;;09.02.2010;8.9;8.9;8.9;105500.00;139427.00;Специалисты и служащие
261;Альфа;1972;Ж;16.04.1977;;;24.02.2010;8.86;8.86;8.86;0.00;225260.00;Руководители
262;Альфа;1980;Ж;25.10.1978;;;05.03.2010;8.83;8.83;8.83;72500.00;74165.00;Специалисты и служащие
263;Альфа;1985;М;03.12.1983;;;15.03.2010;8.8;11.54;11.54;100000.00;140289.00;Специалисты и служащие
264;Альфа;1989;М;07.04.1986;;;24.03.2010;8.76;10.83;10.83;253000.00;276254.00;Руководители
265;Альфа;1992;Ж;23.01.1969;;;29.03.2010;8.76;11;11;147500.00;198587.00;Руководители
266;Альфа;1994;М;10.10.1956;;;29.03.2010;8.76;8.76;8.76;140000.00;179358.00;Специалисты и служащие
267;Альфа;1997;Ж;20.01.1985;;;23.08.2010;8.36;8.78;8.78;0.00;80757.00;Специалисты и служащие
268;Альфа;2009;М;27.03.1976;;;02.09.2013;8.68;8.68;8.68;85500.00;114832.00;Специалисты и служащие
269;Альфа;2031;Ж;11.06.1971;;;24.05.2010;8.61;8.61;8.61;85500.00;104364.00;Специалисты и служащие
270;Альфа;2040;Ж;16.06.1970;;;21.06.2010;8.53;8.53;8.53;292000.00;546214.00;Руководители
271;Альфа;2042;М;29.09.1968;;;21.06.2010;8.53;8.53;8.53;84500.00;133404.00;Специалисты и служащие
272;Альфа;2047;М;17.12.1984;;;28.06.2010;8.51;8.51;8.51;113000.00;122992.00;Специалисты и служащие
273;Альфа;2054;Ж;07.11.1979;;;24.01.2017;4;10.75;10.75;247500.00;258835.00;Руководители
274;Альфа;2055;Ж;14.07.1982;;;01.07.2010;8.51;8.51;8.51;192500.00;273879.00;Руководители
275;Альфа;2062;Ж;17.12.1977;;;05.07.2010;8.49;8.49;8.49;96000.00;136903.00;Специалисты и служащие
276;Альфа;2070;Ж;08.06.1988;;;07.07.2010;8.49;8.49;8.49;0.00;74360.00;Специалисты и служащие
277;Альфа;2072;Ж;15.07.1971;;;12.07.2010;8.48;8.48;8.48;105500.00;158950.00;Специалисты и служащие
278;Альфа;2073;Ж;02.12.1975;;;13.07.2010;8.47;13.39;13.39;185000.00;299391.00;Специалисты и служащие
279;Альфа;2081;М;06.10.1971;;;12.07.2010;8.47;8.47;8.47;133000.00;179783.00;Специалисты и служащие
280;Альфа;2085;М;23.01.1980;;;28.07.2010;8.42;8.42;8.42;99000.00;113784.00;Специалисты и служащие
281;Альфа;2093;М;13.05.1961;;;01.08.2010;16.31;29.08;29.08;0.00;0.00;Высшие менеджеры
282;Альфа;2096;М;28.04.1959;;;01.08.2010;12.78;40.66;40.66;0.00;0.00;Высшие менеджеры
283;Альфа;2098;Ж;09.09.1983;;;27.07.2010;10.59;13.16;13.16;100500.00;117529.00;Специалисты и служащие
284;Альфа;2099;М;03.05.1972;;;02.08.2010;8.42;8.42;8.42;166000.00;200641.00;Специалисты и служащие
285;Альфа;2108;Ж;09.01.1987;;;23.08.2010;8.36;8.36;8.36;67000.00;87480.00;Специалисты и служащие
286;Альфа;2109;Ж;29.06.1983;;;24.08.2010;8.35;8.35;8.35;0.00;100592.00;Специалисты и служащие
287;Альфа;2110;М;25.05.1986;;;24.08.2010;8.36;8.36;8.36;135500.00;170351.00;Руководители
288;Альфа;2115;Ж;13.03.1982;;;06.09.2010;8.33;8.33;8.33;118500.00;167157.00;Специалисты и служащие
289;Альфа;2130;М;30.08.1976;;;15.09.2010;8.3;18.48;18.48;149000.00;188368.00;Руководители
290;Альфа;2135;Ж;19.05.1974;;;15.09.2010;8.29;8.29;8.29;159000.00;274188.00;Специалисты и служащие
291;Альфа;2154;Ж;13.11.1977;;;05.10.2010;8.24;8.24;8.24;176000.00;174366.00;Руководители
292;Альфа;2155;М;02.12.1971;;;05.10.2010;14.63;24.43;24.43;0.00;377298.00;Руководители
293;Альфа;2170;М;27.08.1978;;;25.10.2010;8.19;8.19;8.19;93000.00;135175.00;Специалисты и служащие
294;Альфа;2178;М;09.08.1968;;;27.10.2010;8.18;20;20;180000.00;203780.00;Руководители
295;Альфа;2187;М;26.07.1963;;;09.11.2010;8.15;8.15;8.15;155000.00;199788.00;Руководители
296;Альфа;2192;М;27.01.1976;;;19.02.2013;15.13;19.31;19.31;0.00;0.00;Высшие менеджеры
297;Альфа;2198;Ж;26.09.1981;;;15.11.2010;8.13;8.13;8.13;153000.00;234659.00;Руководители
298;Альфа;2204;Ж;24.02.1985;;;23.04.2012;6.7;6.98;6.98;84500.00;124884.00;Специалисты и служащие
299;Альфа;2206;М;03.03.1972;;;24.11.2010;10.39;20;20;108000.00;143665.00;Специалисты и служащие
300;Альфа;2210;М;06.06.1967;;;01.12.2010;8.09;8.09;8.09;87000.00;130861.00;Специалисты и служащие
301;Альфа;2211;М;30.04.1983;;;01.12.2010;8.09;9.5;9.5;225500.00;270033.00;Руководители
302;Альфа;2218;Ж;27.09.1972;;;06.12.2010;8.08;10.8;10.8;164000.00;209738.00;Специалисты и служащие
303;Альфа;2223;М;09.07.1985;;;09.12.2010;8.07;8.07;8.07;111000.00;154282.00;Специалисты и служащие
304;Альфа;2233;М;02.01.1983;;;11.12.2010;10.83;12.46;12.46;115500.00;165906.00;Специалисты и служащие
305;Альфа;2240;Ж;09.02.1979;;;01.12.2010;8.09;8.09;8.09;119000.00;167008.00;Специалисты и служащие
306;Альфа;2285;М;04.01.1980;;;11.01.2011;7.98;11.32;11.32;102000.00;142093.00;Специалисты и служащие
307;Альфа;2288;М;14.05.1959;;;11.01.2011;7.98;9.9;9.9;69000.00;110252.00;Специалисты и служащие
308;Альфа;2291;М;30.06.1983;;;11.01.2011;11.2;13.25;13.25;154000.00;205655.00;Руководители
309;Альфа;2311;М;29.07.1977;;;26.01.2011;7.94;7.94;7.94;114000.00;164738.00;Специалисты и служащие
310;Альфа;2312;Ж;09.03.1988;;;24.01.2011;7.94;7.94;7.94;67000.00;82821.00;Специалисты и служащие
311;Альфа;2323;Ж;18.01.1971;;;31.01.2011;7.92;7.92;7.92;218000.00;290776.00;Руководители
312;Альфа;2326;Ж;02.06.1978;;;01.02.2011;7.92;7.92;7.92;258500.00;458274.00;Руководители
313;Альфа;2329;Ж;03.05.1984;;;03.02.2011;7.91;7.91;7.91;0.00;83719.00;Специалисты и служащие
314;Альфа;2330;М;30.05.1963;;;09.02.2011;7.9;25.48;25.48;113000.00;158637.00;Специалисты и служащие
315;Альфа;2335;Ж;15.08.1983;;;17.02.2011;7.88;9.21;9.21;85500.00;66017.00;Специалисты и служащие
316;Альфа;2349;М;18.11.1974;;;21.02.2011;7.86;7.86;7.86;253000.00;326061.00;Руководители
317;Альфа;2352;Ж;08.04.1972;;;24.02.2011;7.86;7.86;7.86;264000.00;311814.00;Руководители
318;Альфа;2361;Ж;03.02.1983;;;01.03.2011;7.84;13.44;13.44;99000.00;110323.00;Специалисты и служащие
319;Альфа;2362;Ж;29.10.1983;;;03.03.2011;7.84;12.63;12.63;0.00;106021.00;Специалисты и служащие
320;Альфа;2363;М;30.12.1971;;;03.03.2011;7.83;7.83;7.83;97000.00;123490.00;Специалисты и служащие
321;Альфа;2369;М;25.03.1969;;;16.03.2011;7.81;21.77;21.77;237500.00;320170.00;Руководители
322;Альфа;2373;М;28.02.1979;;;21.03.2011;7.78;7.78;7.78;319000.00;364573.00;Руководители
323;Альфа;2379;Ж;09.08.1985;;;28.03.2011;7.77;11.73;11.73;200000.00;381632.00;Руководители
324;Альфа;2381;М;04.11.1984;;;29.03.2011;9.01;10.48;10.48;227000.00;220068.00;Руководители
325;Альфа;2392;Ж;04.04.1986;;;01.04.2011;7.76;7.76;7.76;0.00;152572.00;Специалисты и служащие
326;Альфа;2403;М;17.10.1979;;;07.04.2011;7.74;7.74;7.74;159000.00;222340.00;Специалисты и служащие
327;Альфа;2404;Ж;12.09.1982;;;11.04.2011;7.73;7.73;7.73;114000.00;211454.00;Специалисты и служащие
328;Альфа;2407;М;29.09.1978;;;11.04.2011;7.73;7.73;7.73;111000.00;170290.00;Специалисты и служащие
329;Альфа;2408;Ж;20.04.1985;;;11.04.2011;7.73;7.73;7.73;0.00;120983.00;Специалисты и служащие
330;Альфа;2411;М;14.12.1981;;;11.04.2011;9.86;9.86;9.86;114000.00;146813.00;Специалисты и служащие
331;Альфа;2415;Ж;19.10.1978;;;18.04.2011;7.7;8.47;8.47;156000.00;207018.00;Руководители
332;Альфа;2423;Ж;02.06.1962;срочник;;03.12.2018;7.69;33.72;33.72;82000.00;129359.00;Специалисты и служащие
333;Альфа;2424;Ж;20.07.1983;;;25.04.2011;7.69;11.74;11.74;99000.00;66015.00;Специалисты и служащие
334;Альфа;2440;М;08.02.1978;;;29.04.2011;12.25;12.25;12.25;94500.00;145790.00;Специалисты и служащие
335;Альфа;2441;М;17.08.1976;;;03.05.2011;7.67;7.66;7.66;287000.00;438862.00;Руководители
336;Альфа;2442;Ж;04.03.1977;;;03.05.2011;7.67;7.66;7.66;118000.00;176201.00;Специалисты и служащие
337;Альфа;2443;М;04.03.1986;;;04.05.2011;7.67;7.66;7.66;167000.00;232186.00;Руководители
338;Альфа;2462;М;15.02.1962;;;06.06.2011;14.63;35.84;35.84;149000.00;222831.00;Руководители
339;Альфа;2463;Ж;08.02.1988;;;06.06.2011;7.58;9.71;9.71;84000.00;63136.00;Специалисты и служащие
340;Альфа;2475;Ж;19.01.1985;;;08.06.2016;11.44;11.44;11.44;60000.00;76313.00;Специалисты и служащие
341;Альфа;2477;Ж;10.08.1980;;;24.06.2011;7.53;10.68;10.68;84000.00;116664.00;Специалисты и служащие
342;Альфа;2479;М;12.03.1985;;;01.07.2011;7.5;7.5;7.5;110000.00;129423.00;Специалисты и служащие
343;Альфа;2481;Ж;21.09.1978;;;02.04.2012;6.76;13.42;13.42;106000.00;123095.00;Руководители
344;Альфа;2484;Ж;10.03.1985;;;01.07.2011;7.5;9.97;9.97;74500.00;88006.00;Специалисты и служащие
345;Альфа;2485;Ж;10.02.1983;;;07.07.2011;7.49;7.49;7.49;92500.00;53802.00;Специалисты и служащие
346;Альфа;2504;М;25.03.1986;;;01.08.2011;7.43;7.42;7.42;99000.00;121739.00;Специалисты и служащие
347;Альфа;2505;М;10.11.1974;;;20.07.2011;12.52;20.48;20.48;0.00;0.00;Высшие менеджеры
348;Альфа;2506;Ж;15.10.1978;;;01.08.2011;7.41;7.41;7.41;110000.00;158728.00;Специалисты и служащие
349;Альфа;2512;М;25.05.1974;;;05.08.2011;8.59;17.26;17.26;95500.00;140284.00;Специалисты и служащие
350;Альфа;2524;Ж;22.02.1983;;;24.08.2011;7.36;7.36;7.36;89000.00;110969.00;Специалисты и служащие
351;Альфа;2527;Ж;27.06.1983;;;29.08.2011;7.34;12.68;12.68;0.00;62984.00;Специалисты и служащие
352;Альфа;2532;Ж;15.01.1974;;;01.09.2011;7.34;7.34;7.34;100600.00;129386.00;Специалисты и служащие
353;Альфа;2536;М;16.06.1977;;;06.09.2011;7.33;21.93;21.93;124000.00;168553.00;Руководители
354;Альфа;2538;М;21.08.1966;;;09.09.2011;7.32;7.31;7.31;81500.00;112885.00;Специалисты и служащие
355;Альфа;2539;Ж;17.02.1958;срочник;;01.11.2017;7.32;7.32;7.32;94500.00;141701.00;Специалисты и служащие
356;Альфа;2544;М;23.10.1984;;;14.09.2011;7.31;7.31;7.31;94500.00;127457.00;Специалисты и служащие
357;Альфа;2552;М;09.07.1981;;;22.09.2011;7.28;12.24;12.24;123800.00;185160.00;Руководители
358;Альфа;2564;М;04.11.1983;;;27.01.2014;7.23;7.23;7.23;73500.00;100509.00;Специалисты и служащие
359;Альфа;2601;Ж;20.05.1968;;;26.10.2011;7.19;31.77;31.77;107500.00;158987.00;Специалисты и служащие
360;Альфа;2610;Ж;12.01.1979;;;01.11.2011;7.17;7.17;7.17;146000.00;188076.00;Специалисты и служащие
361;Альфа;2618;Ж;16.04.1986;;;18.11.2011;7.13;7.12;7.12;0.00;68762.00;Специалисты и служащие
362;Альфа;2630;Ж;26.05.1974;;;12.12.2011;12.91;12.91;12.91;90000.00;125001.00;Специалисты и служащие
363;Альфа;2632;М;17.12.1985;;;15.12.2011;7.05;11.39;11.39;107000.00;179501.00;Специалисты и служащие
364;Альфа;2662;М;20.10.1964;;;23.01.2012;6.95;11.5;11.5;83000.00;119644.00;Специалисты и служащие
365;Альфа;2674;М;20.11.1985;;;10.02.2012;6.9;11.06;11.06;127000.00;164041.00;Специалисты и служащие
366;Альфа;2678;М;24.10.1987;;;24.02.2012;6.86;6.86;6.86;152500.00;212885.00;Руководители
367;Альфа;2683;М;10.04.1963;;;05.03.2012;6.83;6.83;6.83;78000.00;93775.00;Специалисты и служащие
368;Альфа;2688;Ж;16.11.1979;;;15.03.2012;6.8;6.8;6.8;0.00;66486.00;Специалисты и служащие
369;Альфа;2693;Ж;17.05.1977;;;29.03.2012;6.76;6.76;6.76;81500.00;99366.00;Специалисты и служащие
370;Альфа;2701;М;24.03.1988;;;25.10.2016;6.73;6.73;6.73;98000.00;126121.00;Специалисты и служащие
371;Альфа;2711;Ж;21.10.1980;;;16.04.2012;6.71;6.71;6.71;99000.00;76329.00;Специалисты и служащие
372;Альфа;2712;Ж;28.07.1975;;;23.04.2012;6.7;23.68;23.68;175000.00;277841.00;Руководители
373;Альфа;2720;Ж;02.07.1985;;;02.05.2012;6.67;10.96;10.96;154000.00;179692.00;Руководители
374;Альфа;2724;Ж;21.08.1986;;;11.05.2012;6.64;10.88;10.88;114000.00;158333.00;Специалисты и служащие
